step,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag,CASH_IN,CASH_OUT,DEBIT,TRANSFER
38,2283.19,240267.67,0.0,0,1,2283.19,0.0,0,1,0,0,0,0,0
347,73908.97,0.0,631494.45,0,9,166685.04888888888,113737.04675021685,0,0,1,0,1,0,0
185,210817.56,522448.45,5092612.59,0,28,389498.4660714286,443422.7766721793,0,0,0,1,0,0,0
230,49154.44,14841.0,7394345.92,0,34,369444.04323529406,609183.0182270018,0,0,1,0,1,0,0
331,185124.16,34225.0,1770615.36,0,6,334898.56,601726.461222603,0,0,1,0,1,0,0
230,24989.67,0.0,0.0,0,1,24989.67,0.0,0,1,1,0,0,0,0
369,21778.1,101228.0,0.0,0,1,21778.1,0.0,0,1,0,0,0,0,0
305,13337.53,1325218.67,263519.99,0,7,210171.8557142857,298738.7325978323,0,0,0,1,0,0,0
7,1107283.97,0.0,9162711.27,0,98,358380.50275510206,489951.9420379512,1,0,1,0,0,0,1
45,10157.32,9894.3,0.0,0,1,10157.32,0.0,0,1,1,0,0,0,0
258,7478.16,0.0,0.0,0,1,7478.16,0.0,0,1,1,0,0,0,0
358,400519.99,0.0,1885073.89,0,17,363665.4852941177,426595.2974518875,1,0,1,0,1,0,0
379,110462.28,0.0,1532372.47,0,17,208239.79882352945,171922.4233969121,0,0,1,0,1,0,0
10,232416.78,0.0,0.0,0,32,150690.553125,126376.5680012927,0,0,1,0,1,0,0
208,30724.38,0.0,0.0,0,1,30724.38,0.0,0,1,1,0,0,0,0
39,6652.98,326422.7,2139129.66,0,31,465531.065483871,834833.9136445005,0,0,0,1,0,0,0
46,6238.04,64631.0,0.0,0,1,6238.04,0.0,0,1,0,0,0,0,0
400,12773.33,0.0,0.0,0,1,12773.33,0.0,0,1,1,0,0,0,0
323,284238.68,228.0,223264.74,0,6,92685.94333333334,99865.29760643958,0,1,0,1,0,0,0
275,77776.24,0.0,148931.02,0,7,162139.21714285715,97569.53804782304,0,0,1,0,1,0,0
204,19105.04,0.0,0.0,0,1,19105.04,0.0,0,1,1,0,0,0,0
131,8803.18,0.0,0.0,0,1,8803.18,0.0,0,1,1,0,0,0,0
48,6611.94,46044.0,0.0,0,1,6611.94,0.0,0,1,0,0,0,0,0
163,2715.78,3189963.78,8180300.21,0,45,378578.7355555556,543605.5915689337,0,0,0,1,0,0,0
44,120508.83,0.0,425602.18,0,17,242364.62529411764,151198.47028428753,0,0,1,0,1,0,0
179,15550.02,0.0,0.0,0,1,15550.02,0.0,0,1,1,0,0,0,0
207,202774.93,12829424.67,1121616.56,0,27,153398.27666666664,146596.0137414786,0,0,0,1,0,0,0
184,144033.7,10297802.16,3727558.05,0,26,268665.00653846154,293772.017643165,0,0,0,1,0,0,0
283,13971.46,19582.0,4124588.41,0,7,569576.9614285715,771718.794338674,0,0,0,0,1,0,0
376,124503.93,4333735.45,1434673.87,0,8,201039.31375,132641.43487677327,0,0,0,1,0,0,0
165,22266.69,0.0,0.0,0,1,22266.69,0.0,0,1,1,0,0,0,0
276,74023.42,0.0,316207.59,0,6,286410.1883333333,201608.0029024961,0,0,1,0,1,0,0
684,142847.33,1791911.92,180106.01,0,4,180203.22,138019.88426586994,0,0,0,1,0,0,0
132,426571.88,112622.0,0.0,0,13,196222.7207692308,202624.48346749856,1,0,1,0,1,0,0
180,26099.87,0.0,0.0,0,1,26099.87,0.0,0,1,1,0,0,0,0
259,8915.24,0.0,0.0,0,1,8915.24,0.0,0,1,1,0,0,0,0
406,477848.44,72868.0,658244.42,0,6,226619.19333333333,170828.43260453062,1,0,1,0,0,0,1
284,47011.0,11326.0,10275506.39,0,53,356294.4766037736,533993.2014074733,0,0,1,0,1,0,0
398,494967.53,389723.57,3374365.19,0,34,240223.49205882355,199069.88899120636,1,0,1,0,1,0,0
328,12926.41,97190.96,0.0,0,1,12926.41,0.0,0,1,0,0,0,0,0
281,8334.59,55.0,50316.36,0,3,149384.51666666666,124716.66039634171,0,0,1,0,1,0,0
597,125187.67,298528.45,749859.89,0,7,125006.79285714286,54492.01492470885,0,0,0,0,1,0,0
184,5978.51,100190.99,0.0,0,1,5978.51,0.0,0,1,0,0,0,0,0
357,6898.46,0.0,0.0,0,1,6898.46,0.0,0,1,1,0,0,0,0
226,273357.32,0.0,6037655.25,0,44,319146.6938636364,659182.6934374765,0,0,1,0,1,0,0
306,10937.26,163766.0,0.0,0,1,10937.26,0.0,0,1,0,0,0,0,0
297,28144.97,198.0,0.0,0,1,28144.97,0.0,0,1,1,0,0,0,0
11,283947.83,5220121.08,530786.16,0,23,155687.26217391304,121510.21772359942,0,0,0,1,0,0,0
594,13553.08,73475.24,0.0,0,1,13553.08,0.0,0,1,0,0,0,0,0
255,120762.04,14349275.34,720777.96,0,17,197209.88294117645,159075.1562390004,0,0,0,1,0,0,0
227,297315.16,0.0,2356751.95,0,26,313832.7023076923,389562.580440172,0,0,1,0,1,0,0
18,756.49,249219.74,0.0,0,1,756.49,0.0,0,1,0,0,0,0,0
139,136099.7,6101641.11,163156.24,0,12,158859.26833333334,70383.88668076353,0,0,0,1,0,0,0
189,9698.85,28728.0,0.0,0,1,9698.85,0.0,0,1,0,0,0,0,0
426,84360.15,0.0,246144.04,0,3,110168.06333333334,33839.089160060634,0,0,1,0,1,0,0
397,66539.72,28672.0,0.0,0,1,66539.72,0.0,0,1,1,0,0,0,0
396,528376.47,0.0,661989.6,0,11,229421.15,155765.06818041945,1,0,1,0,1,0,0
249,995.16,0.0,0.0,0,1,995.16,0.0,0,1,1,0,0,0,0
393,68222.73,220002.0,0.0,0,1,68222.73,0.0,0,0,0,0,1,0,0
374,285810.92,21394.0,154983.16,0,3,175931.83666666667,100463.73286607178,0,0,1,0,1,0,0
397,201199.96,0.0,840256.18,0,17,188420.6394117647,247431.39421048417,0,0,1,0,1,0,0
17,35409.82,83938.0,413591.78,0,24,234331.59541666668,216349.02227108667,0,0,0,0,1,0,0
275,3831.07,0.0,612639.8,0,20,270476.62600000005,422063.1327870298,0,0,1,0,1,0,0
328,6875615.27,0.0,10105830.84,0,7,2574738.84,4107265.4476080346,1,0,1,0,0,0,1
188,317221.95,71543.0,0.0,0,9,131701.6911111111,79767.28396126408,0,0,1,0,1,0,0
236,54414.67,0.0,89624.66,0,18,160036.11,160055.02397557284,0,0,1,0,1,0,0
376,9308.04,144006.54,0.0,0,1,9308.04,0.0,0,1,0,0,0,0,0
346,76676.65,2431153.88,1246261.69,0,6,430339.735,433583.5200463599,0,0,0,1,0,0,0
405,1618.07,0.0,0.0,0,1,1618.07,0.0,0,1,1,0,0,0,0
330,313759.44,2570430.6,1086762.28,0,17,214758.38294117645,110163.76169978344,0,0,0,1,0,0,0
250,415582.44,13350.99,1270450.58,0,16,243710.928125,166361.7798173119,1,0,1,0,1,0,0
189,10640.15,32773.0,0.0,0,1,10640.15,0.0,0,1,0,0,0,0,0
395,9944.6,0.0,0.0,0,1,9944.6,0.0,0,1,1,0,0,0,0
10,15822.02,1768.0,0.0,0,1,15822.02,0.0,0,1,1,0,0,0,0
307,12021.89,100990.0,0.0,0,1,12021.89,0.0,0,1,0,0,0,0,0
301,185063.16,11587.0,83034.0,0,3,790269.7666666666,802458.3958498536,0,1,0,1,0,0,0
159,6123.97,631.0,0.0,0,1,6123.97,0.0,0,1,1,0,0,0,0
238,6541.74,5240.0,0.0,0,1,6541.74,0.0,0,1,1,0,0,0,0
284,136957.06,3103722.44,2368536.53,0,20,532828.2295,872414.934034678,0,0,0,1,0,0,0
208,41276.9,0.0,1302911.25,0,17,268797.6994117647,257146.1349297673,0,0,1,0,0,0,1
275,4055.41,0.0,0.0,0,1,4055.41,0.0,0,1,1,0,0,0,0
21,54667.58,82268.0,198408.27,0,19,320267.3647368421,593653.5267592712,0,0,0,0,1,0,0
187,1647.74,0.0,0.0,0,1,1647.74,0.0,0,1,1,0,0,0,0
395,208045.99,1429.98,973904.14,0,10,182771.566,174028.19218885156,0,0,1,0,1,0,0
134,13867.92,0.0,0.0,0,1,13867.92,0.0,0,1,1,0,0,0,0
186,85950.96,0.0,895297.27,0,17,184203.8976470588,171347.9257280318,0,0,1,0,1,0,0
350,51010.71,644675.04,12813943.8,0,15,692866.0893333333,1358044.760524264,0,0,0,1,0,0,0
207,116800.22,0.0,2728739.96,0,24,252289.71333333332,233639.43881685915,0,0,1,0,1,0,0
34,20740.85,3.0,0.0,0,1,20740.85,0.0,0,1,1,0,0,0,0
236,152506.7,0.0,777340.49,0,23,202842.62652173915,152781.15897238802,0,0,1,0,1,0,0
372,88.68,11001.0,0.0,0,1,88.68,0.0,0,1,0,0,0,0,0
398,14784.0,73079.0,0.0,0,1,14784.0,0.0,0,1,0,0,0,0,0
490,210784.54,7219.0,781325.28,0,5,296946.406,178759.51969349262,0,0,0,1,0,0,0
12,127020.91,4095.0,16101.0,0,23,149235.77,108166.08876885191,0,0,0,1,0,0,0
232,156727.13,540375.0,8157452.62,0,43,276066.42348837206,333345.2191298024,0,0,0,1,0,0,0
44,176917.88,0.0,376051.87,0,18,216617.87277777775,142485.76431235374,0,0,1,0,1,0,0
359,13987.46,14741.0,0.0,0,1,13987.46,0.0,0,1,0,0,0,0,0
44,42172.4,0.0,169895.22,0,17,156431.39117647058,114855.4732718432,0,0,1,0,1,0,0
93,6049.29,5010.0,136339.06,0,12,130942.765,120745.54505802233,0,0,1,0,1,0,0
131,207484.16,0.0,1612910.58,0,24,169819.53208333332,107489.0380661669,0,0,1,0,1,0,0
327,192932.95,0.0,350565.38,0,10,123563.604,77535.25379568849,0,0,1,0,1,0,0
297,67697.15,0.0,352086.38,0,5,82453.69200000001,47407.13688686462,0,0,1,0,1,0,0
33,93393.27,0.0,148720.06,0,17,166698.21529411766,127937.55399041646,0,1,1,0,1,0,0
379,334910.11,4000859.65,428418.18,0,3,278725.25333333336,184323.59057230424,0,0,0,1,0,0,0
348,46039.18,51937.0,0.0,0,1,46039.18,0.0,0,1,0,0,0,0,0
236,65815.57,22145.0,4373773.02,0,29,371602.71724137926,440993.0198654032,0,0,1,0,1,0,0
258,148801.6,6127932.61,288431.42,0,19,142892.88789473684,149650.09365734406,0,0,0,1,0,0,0
254,74263.35,6812098.56,355437.63,0,6,126798.29166666669,101707.80223129757,0,0,0,1,0,0,0
332,264127.01,0.0,5927287.45,0,24,302031.53958333336,235177.18300646584,0,0,1,0,1,0,0
234,140608.63,20514.0,1224906.94,0,15,276658.78733333334,284936.9953953816,0,0,1,0,1,0,0
227,8471.71,0.0,0.0,0,1,8471.71,0.0,0,1,1,0,0,0,0
379,48623.12,0.0,260232.59,0,5,133288.036,99031.11958953676,0,0,1,0,1,0,0
322,11799.02,0.0,0.0,0,1,11799.02,0.0,0,1,1,0,0,0,0
474,609655.1,0.0,2687458.99,0,16,338862.64125,286899.9064655201,1,0,1,0,0,0,1
209,3122.37,486.0,0.0,0,1,3122.37,0.0,0,1,1,0,0,0,0
252,11141.75,303818.0,0.0,0,5,608066.434,741995.249435537,0,0,0,0,1,0,0
132,315393.22,178507.71,3929112.59,0,31,292607.1170967742,263379.23360656045,0,0,0,1,0,0,0
565,15357.08,124102.48,0.0,0,1,15357.08,0.0,0,1,0,0,0,0,0
15,78113.18,0.0,2017687.06,0,40,320264.88275,422369.21923129633,0,0,0,1,0,0,0
251,363013.58,8488240.21,1452611.18,0,6,354226.165,521615.2718905516,0,0,0,1,0,0,0
381,90940.12,17332.0,71032.17,0,4,146199.3775,60844.43619834185,0,1,0,1,0,0,0
373,597849.84,0.0,2418001.34,0,17,277417.99411764706,283724.4302498781,1,0,1,0,0,0,1
369,131583.9,48419.0,247528.73,0,4,145818.555,52537.82380832468,0,0,1,0,1,0,0
228,4472.21,0.0,0.0,0,1,4472.21,0.0,0,1,1,0,0,0,0
404,179064.41,30514.0,547890.18,0,5,180913.016,32059.73096569245,0,0,1,0,1,0,0
37,6063.37,0.0,1071442.16,0,23,217160.0126086957,210126.60601820223,0,0,1,0,1,0,0
227,434732.4,89594.0,4603352.67,0,58,248257.58913793103,370906.5234482836,1,0,1,0,0,0,1
164,214978.18,0.0,9768752.81,0,9,528563.738888889,745290.8986814814,0,0,1,0,1,0,0
37,660574.44,0.0,1140581.49,0,35,337215.7774285714,511015.2302203157,1,0,1,0,0,0,1
253,197539.22,29552.34,2832730.32,0,23,271686.62,285368.3071206565,0,0,0,1,0,0,0
279,7986.88,347149.32,0.0,0,1,7986.88,0.0,0,1,0,0,0,0,0
404,41476.34,49676.0,0.0,0,2,59276.165,25172.753922867683,0,0,0,0,1,0,0
19,144567.15,0.0,318863.5,0,26,244626.7703846154,515836.1980903127,0,0,1,0,0,0,1
403,39080.0,67311.94,0.0,0,1,39080.0,0.0,0,1,0,0,0,0,0
370,541498.37,10562.0,0.0,0,1,541498.37,0.0,1,1,0,1,0,0,0
159,10059.33,98515.0,0.0,0,1,10059.33,0.0,0,1,0,0,0,0,0
188,9257.6,17620.31,0.0,0,1,9257.6,0.0,0,1,0,0,0,0,0
283,49907.3,10225.0,0.0,0,2,32193.265,25051.42854135169,0,0,1,0,1,0,0
158,338603.93,0.0,612870.04,0,21,368186.88380952383,589517.2825985657,0,0,1,0,0,0,1
299,49569.42,26968.02,0.0,0,1,49569.42,0.0,0,1,1,0,0,0,0
139,254600.55,5022.0,493175.74,0,18,189067.095,143882.52442780518,0,0,0,1,0,0,0
404,243487.76,0.0,363432.36,0,8,210377.1125,157270.9394220078,0,0,1,0,1,0,0
688,481843.9,7283.0,0.0,0,1,481843.9,0.0,1,1,0,1,0,0,0
394,14578.52,0.0,0.0,0,1,14578.52,0.0,0,1,1,0,0,0,0
375,10001912.39,411395.34,16677560.66,0,27,1266169.3025925923,2908130.7136528613,1,0,1,0,0,0,1
405,122773.06,122202.0,0.0,0,1,122773.06,0.0,0,1,0,1,0,0,0
332,32021.01,130151.38,8142654.41,0,4,232526.0175,254422.8750239885,0,0,0,1,0,0,0
42,9587.47,904.0,0.0,0,1,9587.47,0.0,0,1,1,0,0,0,0
355,5769.6,638727.66,278853.82,0,4,89690.275,72669.8003701017,0,0,0,1,0,0,0
288,93949.43,0.0,1491874.25,0,16,156596.556875,116419.07558659758,0,0,1,0,1,0,0
45,144863.98,8122459.08,3684172.72,0,37,263330.3510810811,254025.96092093215,0,0,0,1,0,0,0
132,115244.37,175522.53,459695.1,0,14,202759.71142857143,170690.46846581757,0,0,0,0,1,0,0
277,1355.33,0.0,0.0,0,1,1355.33,0.0,0,1,1,0,0,0,0
399,256803.55,67440.0,65520.82,0,2,161162.185,135257.31550687543,0,0,1,0,1,0,0
17,378428.74,20398.0,0.0,0,36,251557.57888888888,223400.69830420043,1,0,1,0,1,0,0
14,8350.92,21672.0,0.0,0,1,8350.92,0.0,0,1,0,0,0,0,0
401,20644.49,945597.23,0.0,0,1,20644.49,0.0,0,1,0,0,0,0,0
45,1835.07,37672.56,5528362.23,0,38,373299.2123684211,687557.0962369327,0,0,0,0,0,1,0
154,204528.43,5414801.72,321267.07,0,14,203520.39571428573,136153.6897731029,0,0,0,1,0,0,0
332,17364.04,0.0,0.0,0,1,17364.04,0.0,0,1,1,0,0,0,0
209,465262.06,212722.0,0.0,0,4,212320.5625,183902.82037102428,1,0,1,0,0,0,1
12,30949.35,0.0,132324.91,0,28,246184.45821428573,288027.6645026977,0,0,1,0,1,0,0
329,113917.77,118.0,0.0,0,2,416549.885,427986.4414426542,0,0,1,0,1,0,0
401,82560.17,15162.0,0.0,0,1,82560.17,0.0,0,0,1,0,1,0,0
139,577.06,0.0,0.0,0,1,577.06,0.0,0,1,1,0,0,0,0
398,18312.1,17711485.88,54679.75,0,4,195479.3025,143396.11298581897,0,0,0,1,0,0,0
185,231596.36,0.0,6086487.42,0,23,483316.3313043479,952436.063527404,0,0,1,0,1,0,0
131,304265.1,9098.0,0.0,0,17,180741.4582352941,74093.46510404606,0,0,1,0,1,0,0
567,1579.31,0.0,0.0,0,1,1579.31,0.0,0,1,1,0,0,0,0
349,49210.58,9920530.03,116982.33,0,5,53351.95,37621.259954155576,0,0,0,1,0,0,0
404,122029.29,0.0,187525.72,0,2,78415.005,61679.91336020544,0,0,1,0,1,0,0
22,158370.42,16698991.66,193738.12,0,21,297056.1623809524,390378.5086211205,0,0,0,1,0,0,0
10,28366.81,0.0,0.0,0,1,28366.81,0.0,0,1,1,0,0,0,0
228,137465.15,159801.0,0.0,0,5,190767.332,205936.1897894331,0,0,0,0,1,0,0
143,222755.16,3125800.49,1257414.44,0,14,256231.8607142857,137556.63379637842,0,0,0,1,0,0,0
330,222857.64,50474.0,140554.47,0,5,183673.278,47673.6650399654,0,0,1,0,1,0,0
351,18359.11,20972.56,0.0,0,1,18359.11,0.0,0,1,0,0,0,0,0
474,4697260.84,261995.85,4786266.92,0,14,750913.3099999999,1330833.032847497,1,0,1,0,0,0,1
471,2261.21,47204.12,0.0,0,1,2261.21,0.0,0,1,0,0,0,0,0
262,12393.99,785.0,0.0,0,1,12393.99,0.0,0,1,1,0,0,0,0
277,7210.59,823854.78,0.0,0,1,7210.59,0.0,0,1,0,0,0,0,0
13,13202.82,16679.0,0.0,0,1,13202.82,0.0,0,1,0,0,0,0,0
306,16543.74,54905.54,0.0,0,1,16543.74,0.0,0,1,0,0,0,0,0
234,339717.28,26552.37,2068522.27,0,29,227171.10517241375,212289.18472822444,0,0,1,0,1,0,0
278,34909.01,283.14,1838215.38,0,20,204457.8415,149230.60608948552,0,0,1,0,1,0,0
15,112476.02,6051.0,631085.47,0,42,358724.7947619048,555938.3135374179,0,0,1,0,1,0,0
399,126215.47,0.0,328232.73,0,5,90889.638,64896.251592092514,0,0,1,0,1,0,0
329,292263.26,0.0,1655421.82,0,8,265834.22375,262289.9021981488,0,0,1,0,0,0,1
229,27287.62,219606.3,0.0,0,1,27287.62,0.0,0,1,0,0,0,0,0
322,520555.37,20247.0,1118927.46,0,17,239767.2429411765,321878.6826823396,1,0,1,0,1,0,0
153,26448.58,0.0,1117552.19,0,20,154177.684,129674.90235246049,0,0,1,0,1,0,0
211,39568.36,0.0,0.0,0,1,39568.36,0.0,0,1,1,0,0,0,0
287,12725.79,15160.0,0.0,0,1,12725.79,0.0,0,1,0,0,0,0,0
403,389415.22,59866.0,27845.78,0,1,389415.22,0.0,1,1,0,1,0,0,0
375,4239.3,0.0,0.0,0,1,4239.3,0.0,0,1,1,0,0,0,0
187,9972.65,42971.79,0.0,0,1,9972.65,0.0,0,1,0,0,0,0,0
188,170244.85,0.0,1377106.31,0,23,381520.3995652174,564971.6378109894,0,0,1,0,0,0,1
177,152946.33,79391.0,309060.33,0,11,244187.9463636364,246038.7891939112,0,0,1,0,1,0,0
308,55874.47,0.0,0.0,0,1,55874.47,0.0,0,1,1,0,0,0,0
211,43192.23,3431596.23,535133.74,0,29,253748.9472413793,241856.84363196316,0,0,0,1,0,0,0
298,311082.27,8411050.83,317879.15,0,12,184373.6575,111883.50208973832,0,0,0,1,0,0,0
213,5592.55,163.0,0.0,0,1,5592.55,0.0,0,1,1,0,0,0,0
304,19650.37,305816.0,0.0,0,1,19650.37,0.0,0,1,0,0,0,0,0
209,4698.51,49763.0,0.0,0,1,4698.51,0.0,0,1,0,0,0,0,0
251,661295.36,21459.0,121104.05,0,5,240132.53,282007.0253002532,1,0,1,0,0,0,1
223,334890.91,334890.91,0.0,1,1,334890.91,0.0,0,1,1,0,0,0,1
8,64963.33,2717112.63,221398.08,0,62,368894.524032258,505467.649262695,0,0,0,1,0,0,0
279,135206.07,51225.0,277127.73,0,17,110718.07411764706,85519.27046872374,0,0,1,0,1,0,0
259,171222.31,6271768.15,189309.98,0,18,155348.185,242212.6334542284,0,0,0,1,0,0,0
331,460988.17,30.0,0.0,0,4,200492.1425,182398.22948909117,1,1,0,1,0,0,0
210,22233.89,0.0,0.0,0,1,22233.89,0.0,0,1,1,0,0,0,0
348,94175.4,3705333.31,1073242.21,0,15,191608.84866666663,159220.8128742421,0,0,0,1,0,0,0
229,224939.58,2229281.48,434323.0,0,5,206937.088,142796.07796243098,0,0,0,1,0,0,0
133,255176.57,246835.23,376107.59,0,14,181568.795,151867.511450197,0,0,1,0,1,0,0
355,3062.14,0.0,0.0,0,1,3062.14,0.0,0,1,1,0,0,0,0
155,750354.43,11459.0,54593.32,0,18,366756.0505555556,447092.078462775,1,0,1,0,1,0,0
356,11235.15,105616.16,0.0,0,1,11235.15,0.0,0,1,0,0,0,0,0
277,390321.36,0.0,1572072.58,0,14,252243.53642857145,288018.60813835304,1,0,1,0,1,0,0
306,103042.52,0.0,122774.86,0,7,150113.9785714286,53294.271352529824,0,0,1,0,1,0,0
258,7602.57,138100.31,0.0,0,1,7602.57,0.0,0,1,0,0,0,0,0
487,302195.03,5445594.89,2350494.5,0,17,199461.01,245189.213454795,0,0,0,1,0,0,0
9,6893.78,0.0,0.0,0,1,6893.78,0.0,0,1,1,0,0,0,0
285,15085.72,928.0,0.0,0,1,15085.72,0.0,0,1,1,0,0,0,0
261,148525.5,38235.0,131571.0,0,12,192196.5825,72800.07200183104,0,1,0,1,0,0,0
13,285362.12,7208666.56,3037666.43,0,47,348571.3721276596,675416.1293844151,0,0,0,1,0,0,0
129,34583.8,30527.0,725471.57,0,18,228113.4338888889,239401.449068718,0,0,1,0,1,0,0
21,9054.41,111233.0,0.0,0,1,9054.41,0.0,0,1,0,0,0,0,0
298,269763.32,2649555.35,3247963.76,0,19,303401.98631578946,405260.16428254114,0,0,0,1,0,0,0
188,2980.89,228943.0,0.0,0,1,2980.89,0.0,0,1,0,0,0,0,0
206,366986.73,1872754.74,2079357.6,0,34,205594.00911764707,272451.4016660743,1,0,0,1,0,0,0
43,1441.68,5723.0,0.0,0,1,1441.68,0.0,0,1,0,0,0,0,0
38,28583.17,8419.46,0.0,0,1,28583.17,0.0,0,1,1,0,0,0,0
300,163125.51,52359.0,75331.95,0,2,119228.73,62079.42162050804,0,1,0,1,0,0,0
347,11332.07,43749.0,0.0,0,1,11332.07,0.0,0,1,0,0,0,0,0
661,12101.98,0.0,0.0,0,1,12101.98,0.0,0,1,1,0,0,0,0
212,110026.56,2823430.63,490047.63,0,17,187988.4294117647,124351.14179656997,0,0,0,1,0,0,0
401,351365.77,5814.0,0.0,0,1,351365.77,0.0,0,0,1,0,1,0,0
159,4485.59,2936.0,0.0,0,8,103754.59625,127056.7294278492,0,1,0,1,0,0,0
162,539152.57,0.0,1222667.92,0,14,247211.37,259103.8754661109,1,0,1,0,1,0,0
358,172440.31,0.0,555498.68,0,8,169197.98125,114348.49207868506,0,0,1,0,1,0,0
356,40020.27,8090.0,418002.63,0,5,182486.048,155746.0260707891,0,0,0,1,0,0,0
231,91795.13,8420487.06,4111965.13,0,23,571089.417826087,1428869.3329313665,0,0,0,1,0,0,0
401,129157.24,82622.19,1376614.79,0,3,113591.71333333332,69101.31212897794,0,0,1,0,1,0,0
202,31653.73,3241072.32,36431.98,0,3,110281.58666666668,137158.9596459926,0,0,0,1,0,0,0
298,394297.87,7435384.5,1134256.21,0,10,243210.39,188986.06376334667,1,0,0,1,0,0,0
332,9415.51,30127.0,0.0,0,1,9415.51,0.0,0,1,0,0,0,0,0
44,9274.06,103076.0,0.0,0,1,9274.06,0.0,0,1,0,0,0,0,0
16,3695.44,0.0,0.0,0,1,3695.44,0.0,0,1,1,0,0,0,0
4,181062.0,0.0,2591250.14,0,99,1796820.8545454545,6777988.817000363,0,0,1,0,1,0,0
207,139786.67,5932.0,350104.41,0,8,276579.48,179027.22234154295,0,0,1,0,1,0,0
401,14536.18,3136.85,0.0,0,1,14536.18,0.0,0,1,1,0,0,0,0
8,14459.51,5073.0,0.0,0,1,14459.51,0.0,0,1,1,0,0,0,0
23,254935.47,0.0,451032.87,0,27,215721.8333333333,261262.99610945245,0,0,1,0,1,0,0
353,6508.12,66272.17,0.0,0,1,6508.12,0.0,0,1,0,0,0,0,0
522,38188.77,1041506.13,201702.54,0,3,172965.33333333334,122953.02809046078,0,0,0,1,0,0,0
328,7777.28,9837.0,0.0,0,1,7777.28,0.0,0,1,0,0,0,0,0
37,19816.0,34495.0,421930.25,0,34,597228.4726470588,1707028.9835647338,0,0,0,0,1,0,0
134,21454.97,0.0,0.0,0,1,21454.97,0.0,0,1,1,0,0,0,0
327,38602.51,0.0,0.0,0,1,38602.51,0.0,0,1,1,0,0,0,0
179,110713.36,0.0,2004672.93,0,31,179580.42290322582,118408.6852600983,0,0,1,0,1,0,0
401,99279.84,12188.0,0.0,0,3,135480.84666666668,72733.30046613404,0,0,1,0,1,0,0
328,419618.06,843.0,0.0,0,3,224240.14666666664,192948.67666421563,1,1,0,1,0,0,0
227,16764.08,0.0,0.0,0,1,16764.08,0.0,0,1,1,0,0,0,0
256,31119.9,0.0,3648693.07,0,11,442039.8781818182,742911.190395446,0,0,1,0,0,0,1
397,358050.02,48710.0,356323.53,0,4,194512.5375,151542.93089778628,0,1,0,1,0,0,0
351,129240.12,164844.93,1905695.46,0,5,430316.752,519053.4694056393,0,0,0,0,1,0,0
18,52667.07,0.0,136613.91,0,26,301111.4330769231,367905.4637300348,0,0,1,0,1,0,0
384,43333.16,42814.9,0.0,0,1,43333.16,0.0,0,1,1,0,0,0,0
355,19017.58,31325.0,0.0,0,1,19017.58,0.0,0,1,0,0,0,0,0
181,3141.36,364620.93,0.0,0,1,3141.36,0.0,0,1,0,0,0,0,0
139,246547.86,6023.0,108268.93,0,15,136668.64866666668,101023.33068977896,0,0,1,0,1,0,0
179,124721.3,343811.58,1376903.68,0,23,170484.68956521738,97290.04482983353,0,0,0,0,1,0,0
44,535319.14,10112.63,1404115.11,0,29,476312.82448275865,872485.7985122851,1,0,1,0,0,0,1
393,43348.3,0.0,0.0,0,1,43348.3,0.0,0,1,1,0,0,0,0
132,322298.33,6474122.3,881825.22,0,27,250091.4692592593,258038.92237665225,0,0,0,1,0,0,0
400,294704.97,0.0,1580530.6,0,4,480915.495,373756.93769909575,0,0,1,0,1,0,0
154,24994.79,0.0,714945.2,0,17,214938.1782352941,138101.50625797507,0,0,1,0,1,0,0
542,69402.07,83.0,868716.27,0,6,258082.7783333333,169745.91350054744,0,0,0,1,0,0,0
306,12705.36,0.0,0.0,0,1,12705.36,0.0,0,1,1,0,0,0,0
209,671852.38,0.0,2755903.39,0,39,236106.06615384616,292166.79219900747,1,0,1,0,0,0,1
280,14205.21,462.0,0.0,0,1,14205.21,0.0,0,1,1,0,0,0,0
191,4459.24,52810.0,0.0,0,1,4459.24,0.0,0,1,0,0,0,0,0
280,144755.62,0.0,428101.52,0,25,160973.14560000002,123192.20254244146,0,0,1,0,1,0,0
332,580555.05,0.0,670555.32,0,9,217697.2655555556,184023.58927148764,1,0,1,0,0,0,1
303,59390.48,0.0,8240088.62,0,21,460636.65857142856,623836.0176504587,0,0,1,0,1,0,0
11,5921.56,0.0,0.0,0,1,5921.56,0.0,0,1,1,0,0,0,0
263,585.57,69766.0,0.0,0,1,585.57,0.0,0,1,0,0,0,0,0
403,150640.56,0.0,307094.23,0,4,172935.1775,100578.97536258836,0,0,1,0,1,0,0
236,104052.95,0.0,2170095.22,0,18,296180.20166666666,154305.8683961066,0,0,1,0,1,0,0
260,2958.54,16290.0,0.0,0,1,2958.54,0.0,0,1,0,0,0,0,0
210,64768.93,62162.0,812516.73,0,22,245901.81909090903,334432.74924691947,0,0,1,0,1,0,0
303,22458.26,778793.36,1552780.0,0,18,283996.38666666666,294751.27273284603,0,0,0,1,0,0,0
399,1000812.97,0.0,1134040.34,0,6,407353.645,446795.5645509378,1,0,1,0,1,0,0
